TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
6,9,-2.99579,-9.13108,3.09017,9.51057,0.25,0,1,0.7
6,10,0.0468612,-9.49054,-2.06857e-12,10,0.25,0,1,1
6,11,2.64238,-8.40105,-3.09017,9.51057,0.25,0,0.7,1
6,12,5.22344,-7.26103,-5.87785,8.09017,0.25,0,0.4,1
6,13,7.23139,-5.32332,-8.09017,5.87785,0.25,0,0.1,1
6,14,9.07188,-2.92474,-9.51057,3.09017,0.25,0.2,0,1
6,15,9.66705,-0.00787101,-10,-3.10196e-12,0.25,0.5,0,1
6,16,9.02128,2.93176,-9.51057,-3.09017,0.25,0.8,0,1
6,17,7.48972,5.35185,-8.09017,-5.87785,0.25,1,0,0.9
6,18,5.48035,7.56054,-5.87785,-8.09017,0.25,1,0,0.6
6,19,2.89012,8.53494,-3.09017,-9.51057,0.25,1,0,0.3
7,0,0.0993637,9.48827,0,-10,0.25,1,0,0
7,1,-2.97539,9.1574,3.09017,-9.51057,0.25,1,0.3,0
7,2,-5.59714,7.85,5.87785,-8.09017,0.25,1,0.6,0
7,3,-7.11761,5.55887,8.09017,-5.87785,0.25,1,0.9,0
7,4,-9.22259,2.96651,9.51057,-3.09017,0.25,0.8,1,0
7,5,-9.48437,-0.0764995,10,1.03428e-12,0.25,0.5,1,0
7,6,-8.99893,-2.8602,9.51057,3.09017,0.25,0.2,1,0
7,7,-7.78014,-5.61412,8.09017,5.87785,0.25,0,1,0.1
7,8,-5.58262,-7.7872,5.87785,8.09017,0.25,0,1,0.4
7,9,-2.99094,-9.07373,3.09017,9.51057,0.25,0,1,0.7
7,10,0.0834756,-9.41705,-2.06857e-12,10,0.25,0,1,1
7,11,2.56,-8.21934,-3.09017,9.51057,0.25,0,0.7,1
7,12,5.11451,-7.11867,-5.87785,8.09017,0.25,0,0.4,1
7,13,7.10594,-5.2382,-8.09017,5.87785,0.25,0,0.1,1
7,14,9.05658,-2.91983,-9.51057,3.09017,0.25,0.2,0,1
7,15,9.63855,-0.00775773,-10,-3.10196e-12,0.25,0.5,0,1
7,16,8.95295,2.90935,-9.51057,-3.09017,0.25,0.8,0,1
7,17,7.39178,5.26603,-8.09017,-5.87785,0.25,1,0,0.9
7,18,5.454,7.52368,-5.87785,-8.09017,0.25,1,0,0.6
7,19,2.86597,8.44107,-3.09017,-9.51057,0.25,1,0,0.3
8,0,0.0996824,9.48602,0,-10,0.25,1,0,0
8,1,-2.9519,9.08512,3.09017,-9.51057,0.25,1,0.3,0
8,2,-5.58048,7.82961,5.87785,-8.09017,0.25,1,0.6,0
8,3,-7.00384,5.52543,8.09017,-5.87785,0.25,1,0.9,0
8,4,-9.18578,2.97637,9.51057,-3.09017,0.25,0.8,1,0
8,5,-9.42834,-0.088313,10,1.03428e-12,0.25,0.5,1,0
8,6,-8.94444,-2.83327,9.51057,3.09017,0.25,0.2,1,0
8,7,-7.72242,-5.55575,8.09017,5.87785,0.25,0,1,0.1
8,8,-5.5556,-7.76548,5.87785,8.09017,0.25,0,1,0.4
8,9,-3.00108,-9.00304,3.09017,9.51057,0.25,0,1,0.7
8,10,0.116342,-9.33091,-2.06857e-12,10,0.25,0,1,1
8,11,2.50194,-8.02854,-3.09017,9.51057,0.25,0,0.7,1
8,12,5.00475,-6.97433,-5.87785,8.09017,0.25,0,0.4,1
8,13,6.9769,-5.14978,-8.09017,5.87785,0.25,0,0.1,1
8,14,9.05398,-2.91895,-9.51057,3.09017,0.25,0.2,0,1
8,15,9.6149,-0.00770084,-10,-3.10196e-12,0.25,0.5,0,1
8,16,8.917,2.89759,-9.51057,-3.09017,0.25,0.8,0,1
8,17,7.2874,5.1771,-8.09017,-5.87785,0.25,1,0,0.9
8,18,5.41854,7.47431,-5.87785,-8.09017,0.25,1,0,0.6
