TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
9,4,-8.42396,2.73406,9.51057,-3.09017,0.25,0.8,1,0
9,5,-9.12401,-0.0595178,10,1.03428e-12,0.25,0.5,1,0
9,6,-9.27803,-3.01462,9.51057,3.09017,0.25,0.2,1,0
9,7,-7.59902,-5.50812,8.09017,5.87785,0.25,0,1,0.1
9,8,-5.56495,-7.65003,5.87785,8.09017,0.25,0,1,0.4
9,9,-2.4565,-7.97432,3.09017,9.51057,0.25,0,1,0.7
9,10,-0.293574,-8.74649,-2.06857e-12,10,0.25,0,1,1
9,11,2.73005,-7.75557,-3.09017,9.51057,0.25,0,0.7,1
9,12,4.77335,-7.08165,-5.87785,8.09017,0.25,0,0.4,1
9,13,7.36268,-5.55465,-8.09017,5.87785,0.25,0,0.1,1
9,14,9.01758,-2.74465,-9.51057,3.09017,0.25,0.2,0,1
9,15,8.5614,0.235066,-10,-3.10196e-12,0.25,0.5,0,1
9,16,9.03005,3.01111,-9.51057,-3.09017,0.25,0.8,0,1
9,17,7.49001,5.19408,-8.09017,-5.87785,0.25,1,0,0.9
9,18,5.54528,7.27527,-5.87785,-8.09017,0.25,1,0,0.6
9,19,2.98237,8.01274,-3.09017,-9.51057,0.25,1,0,0.3
10,0,0.0430851,8.28652,0,-10,0.25,1,0,0
10,1,-2.80994,8.74262,3.09017,-9.51057,0.25,1,0.3,0
10,2,-5.66047,7.79123,5.87785,-8.09017,0.25,1,0.6,0
10,3,-7.48601,5.43999,8.09017,-5.87785,0.25,1,0.9,0
10,4,-8.27444,2.68455,9.51057,-3.09017,0.25,0.8,1,0
10,5,-9.02411,-0.0715695,10,1.03428e-12,0.25,0.5,1,0
10,6,-9.26574,-3.01161,9.51057,3.09017,0.25,0.2,1,0
10,7,-7.58143,-5.49162,8.09017,5.87785,0.25,0,1,0.1
10,8,-5.52468,-7.58609,5.87785,8.09017,0.25,0,1,0.4
10,9,-2.39143,-7.8084,3.09017,9.51057,0.25,0,1,0.7
10,10,-0.308875,-8.60035,-2.06857e-12,10,0.25,0,1,1
10,11,2.66538,-7.56714,-3.09017,9.51057,0.25,0,0.7,1
10,12,4.64852,-6.97595,-5.87785,8.09017,0.25,0,0.4,1
10,13,7.29424,-5.52478,-8.09017,5.87785,0.25,0,0.1,1
10,14,8.996,-2.72078,-9.51057,3.09017,0.25,0.2,0,1
10,15,8.53396,0.236229,-10,-3.10196e-12,0.25,0.5,0,1
10,16,9.01656,3.00742,-9.51057,-3.09017,0.25,0.8,0,1
10,17,7.46888,5.17853,-8.09017,-5.87785,0.25,1,0,0.9
10,18,5.52455,7.24652,-5.87785,-8.09017,0.25,1,0,0.6
10,19,2.95006,7.85839,-3.09017,-9.51057,0.25,1,0,0.3
11,0,0.0431177,8.28606,0,-10,0.25,1,0,0
11,1,-2.80962,8.74197,3.09017,-9.51057,0.25,1,0.3,0
11,2,-5.64791,7.77396,5.87785,-8.09017,0.25,1,0.6,0
11,3,-7.43619,5.40378,8.09017,-5.87785,0.25,1,0.9,0
11,4,-8.12084,2.63382,9.51057,-3.09017,0.25,0.8,1,0
11,5,-8.99743,-0.0741846,10,1.03428e-12,0.25,0.5,1,0
11,6,-9.24204,-3.00489,9.51057,3.09017,0.25,0.2,1,0
11,7,-7.58135,-5.49156,8.09017,5.87785,0.25,0,1,0.1
11,8,-5.47667,-7.51237,5.87785,8.09017,0.25,0,1,0.4
11,9,-2.34842,-7.63324,3.09017,9.51057,0.25,0,1,0.7
11,10,-0.322314,-8.44882,-2.06857e-12,10,0.25,0,1,1
11,11,2.60079,-7.37861,-3.09017,9.51057,0.25,0,0.7,1
11,12,4.55635,-6.89239,-5.87785,8.09017,0.25,0,0.4,1
11,13,7.21658,-5.48599,-8.09017,5.87785,0.25,0,0.1,1
11,14,8.9575,-2.6933,-9.51057,3.09017,0.25,0.2,0,1
11,15,8.48927,0.23702,-10,-3.10196e-12,0.25,0.5,0,1
11,16,8.98542,2.99785,-9.51057,-3.09017,0.25,0.8,0,1
11,17,7.44525,5.15077,-8.09017,-5.87785,0.25,1,0,0.9
11,18,5.49924,7.20804,-5.87785,-8.09017,0.25,1,0,0.6
11,19,2.91442,7.70058,-3.09017,-9.51057,0.25,1,0,0.3
12,0,0.0432546,8.26721,0,-10,0.25,1,0,0
12,1,-2.80683,8.73346,3.09017,-9.51057,0.25,1,0.3,0
12,2,-5.62755,7.74883,5.87785,-8.09017,0.25,1,0.6,0
12,3,-7.4361,5.40373,8.09017,-5.87785,0.25,1,0.9,0
12,4,-7.97821,2.58681,9.51057,-3.09017,0.25,0.8,1,0
12,5,-8.96863,-0.080419,10,1.03428e-12,0.25,0.5,1,0
12,6,-9.216,-3.00233,9.51057,3.09017,0.25,0.2,1,0
12,7,-7.58127,-5.4915,8.09017,5.87785,0.25,0,1,0.1
12,8,-5.4217,-7.42986,5.87785,8.09017,0.25,0,1,0.4
12,9,-2.30365,-7.45654,3.09017,9.51057,0.25,0,1,0.7
12,10,-0.33406,-8.29246,-2.06857e-12,10,0.25,0,1,1
12,11,2.5862,-7.2454,-3.09017,9.51057,0.25,0,0.7,1
12,12,4.46197,-6.80077,-5.87785,8.09017,0.25,0,0.4,1
12,13,7.13096,-5.43855,-8.09017,5.87785,0.25,0,0.1,1
12,14,8.95048,-2.68929,-9.51057,3.09017,0.25,0.2,0,1
12,15,8.43012,0.238084,-10,-3.10196e-12,0.25,0.5,0,1
12,16,8.94868,2.98623,-9.51057,-3.09017,0.25,0.8,0,1
12,17,7.40768,5.11421,-8.09017,-5.87785,0.25,1,0,0.9
12,18,5.46452,7.15737,-5.87785,-8.09017,0.25,1,0,0.6
12,19,2.87575,7.53967,-3.09017,-9.51057,0.25,1,0,0.3
13,0,0.0433304,8.23025,0,-10,0.25,1,0,0
13,1,-2.79816,8.70677,3.09017,-9.51057,0.25,1,0.3,0
13,2,-5.62315,7.74315,5.87785,-8.09017,0.25,1,0.6,0
13,3,-7.41872,5.39444,8.09017,-5.87785,0.25,1,0.9,0
13,4,-7.8268,2.55291,9.51057,-3.09017,0.25,0.8,1,0
13,5,-8.93187,-0.0848426,10,1.03428e-12,0.25,0.5,1,0
13,6,-9.21529,-3.00218,9.51057,3.09017,0.25,0.2,1,0
13,7,-7.56501,-5.4797,8.09017,5.87785,0.25,0,1,0.1
13,8,-5.39359,-7.38264,5.87785,8.09017,0.25,0,1,0.4
13,9,-2.2573,-7.27844,3.09017,9.51057,0.25,0,1,0.7
13,10,-0.355559,-8.13329,-2.06857e-12,10,0.25,0,1,1
13,11,2.57921,-7.19571,-3.09017,9.51057,0.25,0,0.7,1
13,12,4.36562,-6.70189,-5.87785,8.09017,0.25,0,0.4,1
13,13,7.03785,-5.38391,-8.09017,5.87785,0.25,0,0.1,1
13,14,8.93539,-2.69961,-9.51057,3.09017,0.25,0.2,0,1
